416,-1773.12,333.89,9.66,VEHICLE,0,0
417,-1768.87,329.61,8.47,VEHICLE,0,0
418,-1764.50,325.21,7.61,VEHICLE,0,0
419,-1760.44,320.99,7.04,VEHICLE,0,0
420,-1756.59,316.55,6.94,VEHICLE,0,0
421,-1752.78,311.94,7.01,VEHICLE,0,0
422,-1749.00,307.35,7.02,VEHICLE,0,0
423,-1745.05,302.55,7.02,VEHICLE,0,0
424,-1741.50,298.09,7.05,VEHICLE,0,0
425,-1738.62,293.45,7.15,VEHICLE,0,0
426,-1736.59,288.45,7.17,VEHICLE,0,0
427,-1735.35,282.03,7.17,VEHICLE,0,0
428,-1735.40,276.92,7.17,VEHICLE,0,0
429,-1736.66,270.91,7.18,VEHICLE,0,0
430,-1739.32,265.01,7.16,VEHICLE,0,0
431,-1742.49,259.29,7.02,VEHICLE,0,0
432,-1744.96,254.88,6.90,VEHICLE,0,0
433,-1747.45,250.38,6.78,VEHICLE,0,0
434,-1750.62,244.64,6.62,VEHICLE,0,0
435,-1752.94,239.96,6.50,VEHICLE,0,0
436,-1755.18,233.85,6.34,VEHICLE,0,0
437,-1757.13,227.49,6.18,VEHICLE,0,0
438,-1758.39,221.08,5.72,VEHICLE,0,0
439,-1759.36,214.75,4.33,VEHICLE,0,0
440,-1759.59,208.74,3.53,VEHICLE,0,0
441,-1759.05,202.91,3.58,VEHICLE,0,0
442,-1757.96,197.30,3.58,VEHICLE,0,0
443,-1756.83,191.93,3.57,VEHICLE,0,0
444,-1755.66,186.45,3.60,VEHICLE,0,0
445,-1754.65,180.81,3.57,VEHICLE,0,0
446,-1754.25,174.64,3.54,VEHICLE,0,0
447,-1754.16,168.31,3.55,VEHICLE,0,0
448,-1754.55,162.67,3.55,VEHICLE,0,0
449,-1754.63,156.66,3.55,VEHICLE,0,0
450,-1754.46,150.63,3.55,VEHICLE,0,0
451,-1753.93,144.14,3.55,VEHICLE,0,0
452,-1753.34,137.95,3.55,VEHICLE,0,0
453,-1752.85,132.85,3.55,VEHICLE,0,0
454,-1752.67,126.42,3.55,VEHICLE,0,0
455,-1752.72,121.14,3.55,VEHICLE,0,0
456,-1752.80,114.98,3.55,VEHICLE,0,0
457,-1752.86,109.69,3.55,VEHICLE,0,0
458,-1752.91,102.92,3.55,VEHICLE,0,0
459,-1752.88,97.47,3.55,VEHICLE,0,0
460,-1752.53,91.03,3.55,VEHICLE,0,0
461,-1752.18,85.51,3.55,VEHICLE,0,0
462,-1751.82,79.88,3.55,VEHICLE,0,0
463,-1751.49,74.22,3.55,VEHICLE,0,0
464,-1751.46,68.55,3.55,VEHICLE,0,0
465,-1751.55,63.39,3.55,VEHICLE,0,0
466,-1751.65,58.21,3.55,VEHICLE,0,0
467,-1751.76,53.13,3.54,VEHICLE,0,0
468,-1751.86,47.68,3.54,VEHICLE,0,0
469,-1751.94,42.65,3.55,VEHICLE,0,0
470,-1752.04,37.09,3.55,VEHICLE,0,0
471,-1752.13,31.59,3.55,VEHICLE,0,0
472,-1752.23,26.18,3.55,VEHICLE,0,0
473,-1752.35,19.86,3.54,VEHICLE,0,0
474,-1752.45,14.02,3.54,VEHICLE,0,0
475,-1752.56,7.98,3.54,VEHICLE,0,0
476,-1752.64,2.20,3.54,VEHICLE,0,0
477,-1752.66,-4.04,3.54,VEHICLE,0,0
478,-1752.14,-9.47,3.54,VEHICLE,0,0
479,-1751.24,-14.46,3.54,VEHICLE,0,0
480,-1750.20,-20.23,3.55,VEHICLE,0,0
481,-1748.75,-25.47,3.55,VEHICLE,0,0
482,-1745.53,-30.02,3.54,VEHICLE,0,0
483,-1740.50,-32.40,3.54,VEHICLE,0,0
484,-1734.87,-31.86,3.55,VEHICLE,0,0
485,-1729.35,-30.64,3.55,VEHICLE,0,0
486,-1724.36,-29.61,3.55,VEHICLE,0,0
487,-1718.73,-28.40,3.55,VEHICLE,0,0
488,-1713.26,-26.42,3.55,VEHICLE,0,0
489,-1708.51,-24.40,3.55,VEHICLE,0,0
490,-1703.49,-21.71,3.55,VEHICLE,0,0
491,-1699.03,-19.06,3.55,VEHICLE,0,0
492,-1694.74,-16.12,3.57,VEHICLE,0,0
493,-1690.68,-12.55,3.56,VEHICLE,0,0
494,-1686.88,-9.10,3.55,VEHICLE,0,0
495,-1682.74,-5.35,3.55,VEHICLE,0,0
496,-1678.02,-1.39,3.55,VEHICLE,0,0
497,-1673.04,2.44,3.55,VEHICLE,0,0
498,-1668.22,6.12,3.55,VEHICLE,0,0
499,-1663.59,10.09,3.55,VEHICLE,0,0
500,-1658.70,14.57,3.55,VEHICLE,0,0
501,-1654.95,18.03,3.55,VEHICLE,0,0
502,-1650.09,22.50,3.55,VEHICLE,0,0
503,-1645.31,26.87,3.55,VEHICLE,0,0
504,-1641.40,30.45,3.55,VEHICLE,0,0
505,-1636.78,34.69,3.55,VEHICLE,0,0
506,-1631.98,39.47,3.55,VEHICLE,0,0
507,-1628.20,43.45,3.55,VEHICLE,0,0
508,-1624.69,47.17,3.55,VEHICLE,0,0
509,-1620.87,51.23,3.55,VEHICLE,0,0
510,-1617.07,55.25,3.55,VEHICLE,0,0
511,-1612.35,59.97,3.55,VEHICLE,0,0
512,-1608.22,63.98,3.55,VEHICLE,0,0
513,-1604.05,68.03,3.55,VEHICLE,0,0
514,-1599.89,72.07,3.55,VEHICLE,0,0
515,-1595.67,76.17,3.55,VEHICLE,0,0
516,-1591.79,79.95,3.55,VEHICLE,0,0
517,-1587.50,84.12,3.55,VEHICLE,0,0
